customerID,companyName,contactName,contactTitle,city,country,segment,industry,registrationDate,creditLimit
SLNWG,"Tartaglia, Toselli e Donati e figli",Alberto Cusano,Sales Representative,Borgata Corviale,Italy,Small Business,Food & Beverage,2024-07-31,104379.73
OBLFO,"Wilkinson, Clayton and Johnson",Jayne Begum-Burton,Logistics Coordinator,Abigailmouth,UK,Retail,Manufacturing,2019-10-03,233082.49
OZIFX,Grondin,Jacqueline Noël-Buisson,VP of Purchasing,Devaux,France,Retail,Manufacturing,2023-02-09,104443.59
BILLH,Ortiz-Morgan,Joanna Rodgers,Owner,Floydshire,USA,Small Business,Transportation,2022-01-30,156869.28
JKFEV,"Rowe, Davies and Turner",Shane Harrison,Supply Chain Manager,Taylorfort,UK,Corporate,Education,2019-10-08,907197.68
BQIAZ,Joyce-Mann,Mr Justin Miller,Purchasing Manager,Hendersonland,UK,Retail,Hospitality,2022-12-09,238005.29
MNKPR,Geany and Sons,Dr. Jackson Finneran,Sales Representative,Carla Ville,Ireland,Small Business,Manufacturing,2018-02-10,177519.1
KREQK,Gimenez,Caroline Torres,Supply Chain Manager,Lebon,France,Small Business,Healthcare,2022-04-08,82206.13
GYRZX,群英网络有限公司,鞠成,VP of Purchasing,桂珍县,China,Corporate,Transportation,2023-08-29,906061.07
XJZAW,Volterra Group,Puccio Venditti,Logistics Coordinator,Monte Porzio Catone,Italy,Retail,Hospitality,2023-11-15,83279.35
WYXJU,Watson and Sons,Maria Roberts,VP of Purchasing,Lake Joanna,UK,Government,Manufacturing,2021-03-31,936293.64
ILBVC,(유) 윈드,윤수진,Operations Manager,당진시,South Korea,Wholesale,Retail,2020-07-13,361179.3
YSPJA,Ramos S/A,Luiz Felipe Machado,Marketing Manager,Sá de Andrade,Brazil,Government,Hospitality,2023-03-18,191474.54
HRFHS,Baptista,Constança Faria,Marketing Manager,Seia,Portugal,Government,Construction,2020-12-04,325183.23
DAFBP,Powell Ltd,Laura McDonald,Accounting Manager,Whiteland,UK,Corporate,Agriculture,2025-03-22,334897.3
CFRWQ,Ball Ltd,Kathleen Patel,Sales Representative,Weavershire,Canada,Retail,Education,2024-11-10,89796.5
XRIBK,"Tank, Dube and Dayal",Zaitra Hayre,Owner,Agra,India,Corporate,Transportation,2023-12-04,590924.76
QKLXV,"Flores, Warren and Ross",Mario Young,Owner,Lake Josephtown,Canada,Corporate,Technology,2022-12-22,731272.38
BSGMG,Faivre,Monique Petitjean,VP of Purchasing,Rémy-sur-Torres,France,Corporate,Healthcare,2021-06-03,679101.74
HPZJF,Alves e Filhos,Enzo da Mota,Owner,Vasconcelos,Brazil,Small Business,Transportation,2023-08-06,97359.35
EIFQV,Perez-Lopez,Dr(a). Malena Ruiz,Purchasing Manager,San Ferando del Valle de Catamarca,Argentina,Small Business,Technology,2020-08-24,81710.38
KHLGP,"Phillips, Little and Walters",Joseph Johnston,VP of Purchasing,Kristinebury,USA,Corporate,Construction,2024-06-29,717333.63
UIWBT,Payne PLC,Gina Martin,Owner,Lake Erinmouth,USA,Small Business,Technology,2019-05-26,210537.91
GQYOK,Bowen-Randolph,Tony Price,Accounting Manager,South Sophia,USA,Corporate,Retail,2019-08-30,892078.53
JLUQA,"Walker, Moreno and Harrington",Danny Esparza,VP of Purchasing,New Jenniferstad,USA,Small Business,Transportation,2020-09-28,86850.33
OUOIO,Siemens,Yasmine de Jonge,Sales Representative,Winterswijk Henxel,Netherlands,Corporate,Construction,2020-06-06,750099.31
IKGVK,"Nagi, Sura and Mani",Udarsh Amble,Sales Representative,Farrukhabad,India,Wholesale,Retail,2022-09-16,356740.52
EGZXS,Shaw PLC,Mr William Johnston,Sales Representative,O'Brienborough,UK,Corporate,Transportation,2021-11-28,158807.72
VFTAE,"Montesano, Gilardoni e Jacuzzi SPA",Mirco Foà,Logistics Coordinator,Tarmassia,Italy,Retail,Hospitality,2020-04-21,163523.56
RBXND,Carter-Rodriguez,Christina Robinson,Supply Chain Manager,West Christine,Canada,Retail,Food & Beverage,2019-08-10,173166.89
LUNFJ,Melo,Dra. Aylla da Costa,Procurement Specialist,Machado Alegre,Brazil,Small Business,Construction,2018-05-06,220777.52
MZERJ,Cassiano,Dra. Bianca da Paz,Procurement Specialist,Andrade,Brazil,Corporate,Food & Beverage,2023-10-26,762891.83
XMTSW,Shan Group,Urvashi Bhasin,Purchasing Manager,Morena,India,Small Business,Technology,2018-01-19,154120.84
XMENI,Anderson-Kirk,Selena Bailey,Accounting Manager,East Savannah,USA,Retail,Hospitality,2022-03-06,248880.09
SMAEF,Butler-Sosa,Lauren Perry,Accounting Manager,Ryanview,USA,Small Business,Healthcare,2020-03-28,38141.22
BCHZR,Bøe BA,Prof. Per Holm,Logistics Coordinator,Moen,Norway,Corporate,Agriculture,2022-09-27,760384.02
ZYPSS,"Chapman, Oconnell and Hogan",Micheal Austin,VP of Purchasing,New David,USA,Corporate,Food & Beverage,2025-03-07,171201.64
ZHSDW,Borrego-Porras,Aldonza Celia Aguayo Arenas,Sales Representative,Nueva India,Mexico,Wholesale,Transportation,2020-10-16,285402.06
SCJFX,Schneider GmbH,Teodora Graf,Sales Representative,Chêne-Bougeries,Switzerland,Small Business,Technology,2023-12-28,87188.96
GFRVI,Jones-Smith,Andrew Harris,Supply Chain Manager,Petersburgh,USA,Corporate,Transportation,2023-02-10,484072.15
XCNDB,Jähn Hölzenbecher GmbH & Co. OHG,Hannelore Schaaf-Scholl,Owner,Dinkelsbühl,Germany,Government,Construction,2021-09-29,270351.8
VZBHW,有限会社山田運輸,山下 七夏,Owner,多摩市,Japan,Retail,Retail,2021-02-05,147599.87
FYAGZ,Heikkinen ry,Vilho Parviainen,Procurement Specialist,Lumijoki,Finland,Wholesale,Hospitality,2019-07-27,474564.34
DCWYK,Putz AG & Co. OHG,Univ.Prof. Jörg-Peter Döring,Owner,Erkelenz,Germany,Small Business,Education,2024-04-08,104436.39
ZKZKY,Mansvelt & Janssens,Mohamed Strijker,Owner,De Heurne,Netherlands,Small Business,Technology,2018-06-11,232816.08
NKJHH,"Smith, Davis and Sanchez",Christopher Robbins,Accounting Manager,Cooperside,USA,Small Business,Food & Beverage,2019-03-28,113038.94
ZRPEF,Kusch Pohl Stiftung & Co. KG,Meik Meyer,Sales Associate,Eisleben,Germany,Small Business,Manufacturing,2024-09-28,163569.69
LDEDW,Mitschke Jungfer GbR,Krystyna Schottin,Purchasing Manager,Neuruppin,Germany,Corporate,Retail,2019-01-07,292940.1
RXTYO,Balbo Group,Carlo Torlonia,Order Administrator,Dinami,Italy,Corporate,Retail,2020-11-12,146341.27
NXBTY,Siqueira Caldeira - ME,Yan Cirino,Supply Chain Manager,Campos de Ramos,Brazil,Retail,Construction,2021-07-07,29031.1
KQSXS,Bryant and Sons,Richard Chandler,VP of Purchasing,Port Sara,Canada,Small Business,Technology,2020-06-10,69599.08
IGDZZ,Moore PLC,Cindy Jenkins,Operations Manager,North Jessica,USA,Retail,Retail,2023-12-28,222796.04
JGGYY,Madrigal-Gracia,Ing. Claudio Granado,Owner,Vieja Sudán,Mexico,Wholesale,Healthcare,2020-09-22,81222.54
JRMAZ,合同会社石井情報,山本 聡太郎,Accounting Manager,長生郡長南町,Japan,Small Business,Transportation,2021-02-17,195698.69
RRMUK,van der Dussen Seidel GmbH & Co. KG,Dr. Cathleen Kreusel B.Eng.,Logistics Coordinator,Artern,Germany,Retail,Manufacturing,2022-04-12,181827.69
XIFZL,Gundersen RFH,Linn Sæther,Supply Chain Manager,Kjetilnes,Norway,Small Business,Manufacturing,2022-07-11,101291.73
PNZBF,Ackermann Forster & Söhne,Zeno Bernasconi,Accounting Manager,Bellinzona,Switzerland,Corporate,Retail,2020-06-25,376094.67
NXOYY,Schenk,Oda Putz MBA.,Accounting Manager,Fulda,Germany,Small Business,Education,2021-09-04,50414.37
DUJJH,Etzler Sager KG,Dr. Clemens Baum B.Sc.,Operations Manager,Kassel,Germany,Corporate,Healthcare,2020-12-22,62868.93
HGUPD,van der Veen BV,Arie Brouwer,Sales Representative,Kring van Dorth,Netherlands,Small Business,Manufacturing,2023-09-14,17896.59
GOFUE,Zepeda y Rivero S. R.L. de C.V.,Ing. Rebeca Quezada,Sales Associate,San Enrique los altos,Mexico,Wholesale,Manufacturing,2023-07-19,588144.87
FVLKR,(유) 코어,김은주,Operations Manager,여주시,South Korea,Corporate,Food & Beverage,2024-12-04,78488.29
TMNJE,Ferrer A.C.,Hermelinda Eugenio Oquendo Bonilla,Purchasing Manager,San Blanca los bajos,Mexico,Corporate,Agriculture,2018-07-01,474302.43
OIFVR,易动力科技有限公司,戴志强,Logistics Coordinator,杰市,China,Retail,Technology,2020-04-08,222849.14
LGRXM,Baron,Élise de Raymond,Purchasing Manager,Thomas,France,Small Business,Retail,2022-04-28,218074.94
RRKIT,Blaser Furrer & Söhne,Carlo Schürch-Bühler,Sales Representative,Payerne,Switzerland,Corporate,Transportation,2018-05-13,489659.14
LRKFA,Dennis Inc,Bruce Mcdaniel,Accounting Manager,Ortizberg,USA,Retail,Food & Beverage,2018-05-27,231625.09
JDLNA,Carrillo-Carreón,Karina Cantú,Order Administrator,Nueva Australia,Mexico,Small Business,Agriculture,2018-11-28,166279.9
ADWED,"Johnson, Taylor and Cooper",Kendra Kim,Accounting Manager,East Sara,USA,Corporate,Transportation,2023-08-06,679439.67
DAHZR,Ali ASA,Gerd-Line Jensen,Purchasing Manager,Ellingsen,Norway,Wholesale,Healthcare,2022-01-07,578221.28
QCZXF,Marques Rezende e Filhos,Vicente Caldeira,Marketing Manager,Teixeira,Brazil,Small Business,Education,2023-11-19,91010.78
UESPE,Garcia LLC,Justin Foster,Logistics Coordinator,West Michelle,USA,Small Business,Transportation,2022-04-27,197102.79
SZJXR,Robinson-Hayes,Paige Clarke-Gray,Marketing Manager,Lake Claire,UK,Retail,Retail,2025-06-15,46399.11
ULSEN,Olivares-Barraza y Asociados,Ernesto Varela Ybarra,Supply Chain Manager,San Carolina los altos,Mexico,Corporate,Manufacturing,2022-05-16,395411.05
SXVUF,Diallo SA,Michel Lemaire-Blanchard,Marketing Manager,Aubert,France,Small Business,Hospitality,2021-03-06,129282.6
MCBZB,Payer Kaindl KG,Dipl.-Ing. Heinrich Sorger,Sales Representative,Gmünd,Austria,Small Business,Transportation,2024-05-05,198038.49
NEWJC,David-Beasley,Allison Branch,Operations Manager,South Davidburgh,USA,Corporate,Technology,2021-08-04,144787.85
YZFZR,Ledesma y Balderas S.A.,Ing. Anel Quintero,VP of Purchasing,Vieja Malta,Mexico,Retail,Hospitality,2024-06-17,241096.09
UQXTN,Pasquier S.A.,Christophe Carre,Accounting Manager,DelahayeBourg,France,Wholesale,Transportation,2020-07-26,170220.48
GDZZZ,Leroux,Frédéric Boutin,Sales Representative,David,France,Corporate,Retail,2019-11-15,923660.52
QTHZI,Durand S.A.S.,Océane Mahe,VP of Purchasing,Lecoq-sur-Riou,France,Retail,Construction,2021-05-20,42799.33
ZQETJ,Mendez y Barón S.Com.,Nicolasa Oliveras-Peral,Owner,Las Palmas,Spain,Small Business,Construction,2024-04-27,248261.18
JBKVQ,Smith Inc,Hayley Hall,Logistics Coordinator,North Samuelside,UK,Small Business,Healthcare,2018-06-12,21333.93
NHRMC,Serrano-Casillas,Emilio Amador Paz,Marketing Manager,Nueva Mónaco,Mexico,Corporate,Education,2020-12-27,267659.42
HDODX,Mendonça S.A.,Stella Aparecida,Purchasing Manager,Moreira,Brazil,Corporate,Technology,2018-09-24,215789.04
NHKOS,Ramos-Carbajal S.A.,Sr(a). Bianca Monroy,VP of Purchasing,Vieja Bhután,Mexico,Small Business,Hospitality,2019-06-20,81888.59
MJGBE,Hanson Inc,Margaret Hall,VP of Purchasing,West Jason,UK,Government,Education,2025-04-05,264308.11
GCTRI,Geudens-Martens CV,Emiel Hermans Claus,Accounting Manager,Goetsenhoven,Belgium,Corporate,Hospitality,2018-03-09,597420.38
ZPLMU,Lübs,Ing. Jost Rädel,Owner,Mellrichstadt,Germany,Small Business,Food & Beverage,2021-03-11,203744.85
EZRBW,Carlson-Crawford,Justin Cook,Operations Manager,New Richard,USA,Corporate,Hospitality,2024-03-01,192187.58
FGSXQ,Weeks-Massey,Jessica Hernandez,Operations Manager,Brendahaven,USA,Small Business,Transportation,2019-10-21,104465.94
NFEMM,Sampaio Melo S/A,Benjamin da Mata,Purchasing Manager,Leão das Pedras,Brazil,Wholesale,Retail,2018-10-02,120592.42
RAYSZ,Villalpando-Alvarado y Asociados,Camilo Arteaga Ramón,Procurement Specialist,San Yeni los bajos,Mexico,Small Business,Agriculture,2018-12-07,107987.37
QFQOX,Johnson-Curry,David Tate,Logistics Coordinator,Port Jenniferview,USA,Small Business,Hospitality,2022-04-21,152641.39
JIANS,Haro-Barraza S.A. de C.V.,Alma Florencia Sánchez,Supply Chain Manager,Vieja Sri Lanka,Mexico,Small Business,Retail,2024-03-22,62127.84
EPJAJ,Noble-Foster,Wanda Fowler,Sales Associate,East Stevenmouth,USA,Corporate,Manufacturing,2023-02-19,584888.34
XMSAK,Weber,Luce Henry du Weber,Procurement Specialist,Saint Martindan,France,Small Business,Manufacturing,2020-02-24,80750.77
LKOPY,Rubio S.C.,Mtro. Felix Gonzales,Purchasing Manager,Vieja Mauricio,Mexico,Small Business,Healthcare,2019-05-16,99485.95
RAWAK,"Holmes, Lewis and Wright",Eileen Pearce-Clark,Order Administrator,Goughland,UK,Small Business,Healthcare,2023-05-02,120213.64
TZOQZ,Martin-Jordan,Mary Johnson DDS,Operations Manager,Weissside,USA,Corporate,Construction,2024-04-29,667570.17
SFFSP,Davis Inc,Mary Hopkins,Logistics Coordinator,Codyside,USA,Corporate,Education,2025-01-26,382276.34
EKFHZ,Young Ltd,Lisa Palmer,Order Administrator,Lesterville,USA,Small Business,Agriculture,2018-08-17,157087.41
OIKXK,Almeida,Dra. Sarah Pires,Sales Associate,Ribeiro do Galho,Brazil,Corporate,Education,2018-03-25,766033.29
YHFSU,van der Stael de Jonge NV,Frederique van der Laarse,Accounting Manager,Elshout,Netherlands,Small Business,Technology,2019-03-16,144499.44
GPVYG,Hayes LLC,Nancy Hall,Supply Chain Manager,Comptonstad,Canada,Small Business,Healthcare,2021-04-12,145855.38
KATVS,Powell Inc,Mr Callum Powell,Sales Representative,Jonesfort,UK,Corporate,Food & Beverage,2022-12-30,613654.93
DSSFO,Roche Gillet S.A.S.,Henri Valentin,Procurement Specialist,RobinBourg,France,Small Business,Agriculture,2024-12-31,147746.04
CEZZT,Steinmann Schnyder GmbH,Teresa Steiner,Operations Manager,Veyrier,Switzerland,Corporate,Retail,2024-10-09,159386.35
BIXNF,Barthelemy Pages S.A.R.L.,Valentine-Anaïs Da Costa,VP of Purchasing,Sainte Michel,France,Wholesale,Technology,2023-05-07,293644.42
PWDGB,Blanc,Pauline-Cécile Monnier,Accounting Manager,Bertranddan,France,Small Business,Manufacturing,2024-09-28,98467.86
SFBAX,"Wright, Freeman and Craig",Kristen Walker,Order Administrator,Gomezmouth,USA,Corporate,Hospitality,2022-05-10,243838.15
IKJSK,Mattsson & Jafari HB,Sara Svensson,Order Administrator,Trelleborg,Sweden,Small Business,Transportation,2020-10-26,241141.38
LUXPY,Silveira da Luz - EI,Amanda da Mata,Accounting Manager,Moraes de das Neves,Brazil,Wholesale,Agriculture,2019-02-20,241299.86
IKCFO,Smith-Hoffman,Charles Zavala,Order Administrator,Bethanybury,USA,Corporate,Healthcare,2024-03-09,331792.24
VERDW,Hill-Payne,Walter Choi,Marketing Manager,West Amanda,USA,Small Business,Manufacturing,2021-12-29,49862.34
RAGLP,Heidrich,Theodoros Mälzer,Procurement Specialist,Grevesmühlen,Germany,Wholesale,Technology,2020-12-17,591537.44
AOXYI,Sá Moura - ME,Ana Lívia Lima,Logistics Coordinator,Pinto,Brazil,Retail,Construction,2024-03-29,215787.08
PBXQQ,Jacob AG,Sedat Dowerg B.A.,Operations Manager,Stendal,Germany,Small Business,Manufacturing,2023-08-30,20780.77
ZHVBF,"Bowman, Martin and Hoover",Jason Hall,Order Administrator,Corteztown,USA,Retail,Retail,2020-07-24,44686.82
YKILI,Aparecida da Cunha Ltda.,Sophia Brito,Sales Representative,Farias do Sul,Brazil,Corporate,Retail,2024-10-26,544298.27
UAAIO,Knox-Ramirez,Charles Martinez,Purchasing Manager,South Louiston,USA,Corporate,Food & Beverage,2024-07-17,268235.73
GMBRR,"Roberts, Johnson and Bradley",Arthur Campos,Sales Associate,Mosleyland,USA,Wholesale,Education,2023-10-16,701290.64
WDMPT,Graves PLC,Nicole Mccoy,Order Administrator,Port Richardside,USA,Corporate,Food & Beverage,2019-02-03,214882.74
FCXXT,"Despacho Quintero, Juárez y Pedraza",Sr(a). Espartaco Mena,Procurement Specialist,Vieja Serbia,Mexico,Wholesale,Transportation,2020-10-27,148704.81
HXUBO,Gardner-Jensen,Regina Wright,Operations Manager,Hortonside,USA,Corporate,Construction,2021-04-20,819024.45
XALEE,"Parri, Zola e Mazzanti SPA",Sig. Giulio Mazzini,Sales Representative,Cassinetta Di Lugagnano,Italy,Corporate,Education,2018-10-30,105565.21
SXGWM,Farmaceútica Barragán S.L.L.,Fernanda Hoz Pizarro,Purchasing Manager,Huelva,Spain,Wholesale,Transportation,2018-11-07,490590.01
IGCUP,鈴木運輸合同会社,伊藤 学,Sales Representative,調布市,Japan,Retail,Food & Beverage,2023-08-23,99647.75
FWLUM,"Franco, Pérez y Martínez",Lilia Vicente Castillo,Sales Representative,Vieja Islandia,Mexico,Small Business,Hospitality,2020-10-16,49070.28
BYUIK,Lamb Inc,Laura Wright,Procurement Specialist,Barryport,UK,Corporate,Manufacturing,2021-12-22,919115.19
DGGEO,"Wright, Williams and Knapp",Miss Denise Leach DVM,Purchasing Manager,Reynoldschester,Australia,Wholesale,Hospitality,2018-05-17,119243.28
BNZBS,Baker-Smith,Emily Henderson,Logistics Coordinator,Tracymouth,USA,Small Business,Construction,2020-07-19,17249.17
ZBWWM,鸿睿思博传媒有限公司,陆建平,Logistics Coordinator,东莞市,China,Corporate,Healthcare,2021-03-09,618351.02
PQGJP,Baxter LLC,Nicole Hawkins-Gill,Logistics Coordinator,Port Samantha,UK,Retail,Hospitality,2020-07-10,126027.98
DMKGF,Brown-Sanders,Lee Perez,Operations Manager,North Heatherchester,USA,Corporate,Food & Beverage,2019-03-15,392680.73
DJJIV,Iqbal and Sons,Katie Robson-Roberts,Supply Chain Manager,Arnoldfort,UK,Retail,Technology,2023-03-15,213249.36
FTSVF,Collins-Taylor,Austin Johnson,Accounting Manager,East Juanville,USA,Corporate,Transportation,2018-09-10,883348.63
HVMPX,"Maldonado, Martinez and Figueroa",Priscila Gonzalez,Owner,Ushuaia,Argentina,Corporate,Food & Beverage,2025-05-04,814217.51
JRTRB,Rodriguez PLC,Jennifer Dawson,Order Administrator,East Nancy,USA,Corporate,Transportation,2019-04-19,521993.44
XKQFY,"Khan, Howard and Galvan",Tara Nelson,Supply Chain Manager,Lake Ricky,Canada,Wholesale,Technology,2019-12-22,194049.31
XMUEJ,Little Group,Nicholas Calhoun,Sales Representative,East Allisonbury,USA,Corporate,Hospitality,2023-07-06,891531.14
CVDRO,Cook-Sykes,Billy Elliott-Taylor,Sales Representative,South Andreastad,UK,Corporate,Manufacturing,2025-04-19,161174.33
WYKBP,"Thompson, Robinson and Wells",Denise Clarke,Order Administrator,New Victor,UK,Wholesale,Construction,2024-08-01,316611.82
MSEKV,Weller Heuser AG,Mijo Lorch,Logistics Coordinator,Havelberg,Germany,Corporate,Retail,2022-11-22,90608.13
IGNQO,Siering Mosemann GmbH,Sylvio Gunpf-Buchholz,Purchasing Manager,Dieburg,Germany,Corporate,Hospitality,2025-01-28,261883.53
WBOWF,Silva Machado Ltda.,Rebeca Rodrigues,Sales Representative,Machado,Brazil,Corporate,Hospitality,2021-04-14,217941.21
YEBTN,Duran-Sanchez,Martin Newton,Purchasing Manager,Jacksonborough,USA,Wholesale,Agriculture,2024-07-02,136398.93
KMKXC,Renner,Marjan Geisler-Briemer,Supply Chain Manager,Jülich,Germany,Corporate,Education,2023-05-09,299036.68
KZTVR,Azevedo - EI,Isadora Aparecida,Owner,Farias do Oeste,Brazil,Wholesale,Retail,2018-04-01,438262.52
YLNGI,Germain Fouquet S.A.S.,Claudine Le Ferrand,Order Administrator,Rémy,France,Wholesale,Technology,2024-05-09,487409.26
WTUDL,Brown-Taylor,Mr Douglas Rees,Sales Representative,Williamshaven,UK,Corporate,Retail,2020-02-24,156203.41
YVEFA,Kirby LLC,Diana King DDS,Logistics Coordinator,Josechester,USA,Corporate,Manufacturing,2018-05-27,204940.39
FZHMN,"Clark, Nichols and Ward",Lance Robinson,Supply Chain Manager,North Darlenemouth,USA,Wholesale,Hospitality,2019-10-22,90284.51
LVKPZ,Bergström & Klasson HB,Olle Persson,Accounting Manager,Karlskoga,Sweden,Small Business,Agriculture,2021-12-15,28651.09
SCOBW,Dyer Ltd,Elizabeth Galloway,Sales Associate,Rileyberg,USA,Small Business,Retail,2024-04-11,178026.44
JFEIO,Hill Group,Dawn Hall,Marketing Manager,Port Jessicaside,USA,Retail,Food & Beverage,2023-08-09,83832.54
VHXXO,Page-Thompson,Dalton Hawkins,Owner,New Shannon,USA,Retail,Agriculture,2021-11-28,173832.55
VQROP,Sykała-Honkisz Sp. z o.o.,Kamil Zięciak,Owner,Biłgoraj,Poland,Small Business,Agriculture,2022-02-13,175889.09
LLGFV,Myers and Sons,Lacey Lucero,Marketing Manager,Lake Belindaborough,USA,Retail,Agriculture,2019-04-05,154306.38
UYFMX,Beyer AG,Dittmar Hein,Purchasing Manager,Ahaus,Germany,Small Business,Hospitality,2018-02-14,221401.84
XTTEL,Laurila,Eelis Timonen,Marketing Manager,Pihtipudas,Finland,Small Business,Manufacturing,2018-11-30,241457.4
